Taxa	Bin	SF_Jan12_13	SF_Jan12_21	SF_Jan12_24	SF_Jan12_4_1	SF_Jan12_8_1	SF_Jul11_13	SF_Jul11_21	SF_Jul11_24	SF_Jul11_4_1	SF_Jul11_8_1	SF_May12_13	SF_May12_21	SF_May12_24	SF_May12_4_1	SF_May12_8_1	SF_Oct11_13	SF_Oct11_21	SF_Oct11_24	SF_Oct11_4_1	SF_Oct11_8_1
c__Gammaproteobacteria	8_1_Oct_SF_Bin66	0.210229666	0.164754908	0.215884305	0.162191665	1.624590036	0.118732843	0.178963526	0.196136078	0.148612285	0.501027854	0.123955901	0.221772941	0.307015575	0.159675061	0.939720279	0.207414533	0.179262204	0.22326741	0.137539772	5.008729624
c__Gammaproteobacteria	8_1_Oct_SF_Bin73	0.256365871	0.143164645	0.250348581	0.153570339	0.537335881	0.109406674	0.212321594	0.257049548	0.146770858	0.297336523	0.110032711	0.256118087	0.391861129	0.249355231	1.096910573	0.253954829	0.21374691	0.275301992	0.123681279	6.709753746
c__Gammaproteobacteria	8_1_Oct_SF_Bin77	0.140686381	0.096810926	0.149841875	0.099227776	3.99381696	0.074329525	0.125238823	0.144978231	0.094897219	0.162987518	0.074507251	0.149316059	0.228661097	0.124595536	1.223044391	0.156277265	0.125544046	0.161605714	0.084094152	4.023117238
c__Gammaproteobacteria	8_1_Oct_SF_Bin95	0.30454563	0.27150559	0.290160561	0.307201099	1.014305989	0.22837426	0.262198958	0.265921924	0.246366317	2.328409052	0.227774582	0.302090103	0.382242184	0.282373242	0.781180532	0.328371572	0.274249331	0.310236841	0.289063418	7.87861898
c__Gammaproteobacteria	8_1_Oct_SF_Bin98	0.111786568	0.08477143	0.113669349	0.086155686	6.278444524	0.067156149	0.098305924	0.115470345	0.077832632	0.196863831	0.064893515	0.12300677	0.163346281	0.109586831	1.062716004	0.12476594	0.09509259	0.124661843	0.076026053	5.482003031
c__Heimdallarchaeia	8_1_Jan_SF_Bin58	0.239192294	0.112579122	0.232208452	0.132356003	4.480949521	0.073621779	0.177488699	0.257025672	0.134516028	0.169327293	0.077110282	0.25127329	0.402787929	0.351496066	3.606884421	0.219155456	0.185146366	0.265421238	0.09964861	2.089072505
c__Heimdallarchaeia	8_1_May_SF_Bin13	0.224387554	0.110684295	0.256259531	0.146022322	3.253824561	0.087705097	0.180142605	0.319074061	0.140329402	0.272213026	0.077549098	0.297250205	0.500147774	0.424935667	3.709532358	0.213386984	0.184115044	0.327054803	0.121424524	2.22210487
p__Acidobacteriota	13_July_SF_Bin26	0.710755543	0.140343765	0.134504053	0.12902675	0.330854874	4.505784809	0.122069541	0.119500246	0.102907415	1.130234466	3.133712135	0.150511608	0.183368353	0.115785313	0.146977754	0.642898514	0.121351499	0.143945155	0.119646669	0.29443796
p__Acidobacteriota	13_July_SF_Bin37	1.5308177	0.565719423	0.38956736	0.614190422	0.448338438	6.488526224	0.364903996	0.304215058	0.365943699	1.339614753	7.620031095	0.420774238	0.418828798	0.427563014	0.136030863	1.423244104	0.361863416	0.372954095	0.670841312	0.35074759
p__Acidobacteriota	13_May_SF_Bin12	1.648969885	0.495041312	0.357047447	0.422116709	0.415202364	5.749138697	0.347315827	0.286938187	0.279485999	1.066519234	6.057786288	0.395805783	0.403509439	0.304291988	0.153941706	1.826109603	0.340100147	0.343476016	0.415122689	0.33265021
p__Acidobacteriota	13_May_SF_Bin61	1.422127587	0.812484084	0.521112742	0.750346175	0.382724774	4.835243069	0.489298046	0.39244232	0.458707733	0.761873543	7.037820854	0.58043069	0.563919602	0.525962137	0.149046177	1.787043513	0.551904499	0.489776792	0.8039605	0.349993853
p__Acidobacteriota	13_May_SF_Bin86	1.75493761	0.636522773	0.440371282	0.669051803	0.506665344	7.227026854	0.412416861	0.34415384	0.401983379	1.543186946	9.206038574	0.470958748	0.467443945	0.465459681	0.15335788	1.649193499	0.407638402	0.413759208	0.723227186	0.396996398
p__Acidobacteriota	13_May_SF_Bin9	0.734722805	0.139110052	0.141099613	0.137330906	0.355207546	4.298120242	0.1242615	0.12555267	0.107535464	1.18175851	3.562021349	0.156992861	0.187859884	0.122853274	0.152291305	0.661462448	0.123292567	0.146399224	0.125139008	0.302844621
p__Acidobacteriota	21_Jan_SF_Bin44	0.246718382	5.235129059	0.251969345	0.264293553	0.150912484	0.297443111	1.552450083	0.197450127	0.176667884	0.235148837	0.31510741	2.946237406	0.279440515	0.190577799	0.077976082	0.273025168	1.562918356	0.243277226	0.2716194	0.142916496
p__Acidobacteriota	21_Jan_SF_Bin62	0.35207655	5.357010954	0.358567594	0.396449016	0.219530759	0.389698713	1.833268731	0.296687238	0.272849627	0.33934973	0.393531988	1.510917678	0.400095719	0.295889869	0.14185764	0.388476971	1.712658938	0.339937404	0.396964673	0.215581508
p__Acidobacteriota	21_May_SF_Bin2	0.212609129	4.226660242	0.219285924	0.229870166	0.12833825	0.262787372	1.254687592	0.165534786	0.153668243	0.203696728	0.279605649	2.667395908	0.238956402	0.164206043	0.066105139	0.235193895	1.285436819	0.208784338	0.230598875	0.122549047
p__Acidobacteriota	21_May_SF_Bin25	0.977076859	0.734044105	2.00606334	0.43859704	0.37141697	0.382948481	3.310361865	1.849309739	0.263801733	0.335370998	0.485721367	7.926298396	1.514620557	0.306178999	0.229419686	5.577335816	2.816701863	2.219560757	0.391101563	0.297320471
p__Acidobacteriota	4_1_Jan_SF_Bin21	0.507526344	0.580437691	0.437352339	5.823305664	0.344453518	0.559564429	0.386061626	0.339316913	1.203158898	0.88820868	0.579328092	0.464585699	0.489991333	2.656249622	0.162384774	0.528819703	0.393970391	0.420099408	2.353479441	0.346512619
p__Acidobacteriota	4_1_July_SF_Bin30	0.482036725	0.437186134	0.37729569	0.858520282	0.257013591	0.370953178	0.336588358	0.302587712	7.287275513	0.420961676	0.384858373	0.398118088	0.463964838	1.928526425	0.137255778	0.44869165	0.348315204	0.373004236	0.574522159	0.252976666
p__Acidobacteriota	4_1_July_SF_Bin33	0.235986796	0.071047534	0.110558132	0.360415073	2.494377714	0.078683421	0.097784214	0.103717956	3.797443277	0.708899582	0.108984799	0.117053014	0.186770516	0.492797713	0.6439309	0.146059821	0.108718547	0.112526911	0.113233271	2.300626198
p__Acidobacteriota	4_1_July_SF_Bin54	0.171025498	0.077242445	0.105265862	0.254393366	3.537870229	0.060262924	0.093498393	0.097465571	2.85892481	1.437184006	0.062318297	0.112196615	0.166232898	0.205993962	0.85498123	0.134803875	0.101157738	0.109067732	0.09960034	3.630611613
p__Acidobacteriota	4_1_July_SF_Bin61	0.568487714	0.291244917	0.288796402	0.993732614	0.22998096	0.252129995	0.263541972	0.250224973	6.847857556	0.346356746	0.253676141	0.314305291	0.394317339	1.95986941	0.171742228	0.359072382	0.271918977	0.290641307	0.514983732	0.220265008
p__Acidobacteriota	8_1_Jan_SF_Bin35	0.206710076	0.065978273	0.104449271	0.292977683	2.671668509	0.074810657	0.089540542	0.096989071	3.043603469	0.696401312	0.100867194	0.110017901	0.173174875	0.405853477	0.631538355	0.137674254	0.096903666	0.106920011	0.09761722	2.25570083
p__Acidobacteriota	8_1_Jan_SF_Bin49	0.223249486	0.104786874	0.127266495	0.25149636	5.507915677	0.133971583	0.117437822	0.123420179	2.400912319	1.949634742	0.09318645	0.141555347	0.204174416	0.222461312	1.17630251	0.165411326	0.125557565	0.136604319	0.10894481	5.196143319
p__Acidobacteriota	8_1_Jan_SF_Bin62	0.154283142	0.08863714	0.128571757	0.134533513	6.452129095	0.067542314	0.108581314	0.119038154	0.265310396	2.583217042	0.071492819	0.136985897	0.266799935	0.175833658	1.577564536	0.142281029	0.118097421	0.135160099	0.090843651	8.003364246
p__Acidobacteriota	8_1_Oct_SF_Bin20	0.156705346	0.09105552	0.135149148	0.138519695	6.161212687	0.069710252	0.111886121	0.123951297	0.254405683	2.713891514	0.071465685	0.137358087	0.263666313	0.135613605	1.524372873	0.142495574	0.118444676	0.141646122	0.095798978	8.753336805
p__Acidobacteriota	8_1_Oct_SF_Bin32	0.189093751	0.089448639	0.125800153	0.259098144	4.977276934	0.071809159	0.112136075	0.119920401	2.393975257	1.932600367	0.071332569	0.133484033	0.201853119	0.220040325	1.152782078	0.156044122	0.12054982	0.132879664	0.108065945	5.507226151
p__Acidobacteriota	8_1_Oct_SF_Bin67	0.193781757	0.064197901	0.100457802	0.27810085	2.367072264	0.071343972	0.085980798	0.096407767	2.848551191	0.666510496	0.101679129	0.105068894	0.168338602	0.402525149	0.589980903	0.129877596	0.095292098	0.105537372	0.09285605	2.362689578
p__Actinobacteriota	13_July_SF_Bin34	0.687729602	0.350293677	0.232814706	0.604186483	0.356407927	5.069344856	0.230082346	0.18317165	0.259158409	1.359566089	3.275911697	0.28202723	0.275602388	0.550484141	0.138170658	0.67339027	0.228555888	0.225555119	0.3374877	0.305763521
p__Actinobacteriota	13_July_SF_Bin43	1.019002889	0.233175431	0.195860471	0.226744845	0.474859967	4.433416029	0.172147374	0.148712371	0.141919371	2.132625464	7.265147448	0.204399904	0.226826302	0.1845324	0.092366703	1.257147562	0.181312267	0.182365476	0.21612336	0.290380985
p__Actinobacteriota	13_July_SF_Bin48	0.878415995	0.293011624	0.223797407	0.250098704	0.174624603	4.621929034	0.205354899	0.172527695	0.170917983	0.386365007	7.144789664	0.246427638	0.258088125	0.185408373	0.098106991	1.542153374	0.21587086	0.213258443	0.24121954	0.157134232
p__Actinobacteriota	13_May_SF_Bin24	0.755776082	0.195539029	0.134943515	0.203298018	1.979403418	1.081677707	0.12498566	0.107828329	0.108242929	3.243058771	2.268922559	0.1593295	0.15795855	0.227155466	0.516455642	0.45379209	0.12529734	0.129355911	0.166626947	1.151136327
p__Actinobacteriota	13_May_SF_Bin27	1.164094564	0.246407594	0.207455461	0.24267562	0.556714658	4.600184335	0.183598449	0.157339554	0.147882112	2.513462105	8.425916052	0.217416232	0.242221051	0.202365429	0.109888607	1.420306491	0.19089397	0.19553135	0.230034432	0.337315587
p__Actinobacteriota	13_May_SF_Bin35	0.938625782	2.729969657	0.343660655	0.492285974	0.247621208	3.582000042	0.936762018	0.255311217	0.304475645	0.485755438	4.538766409	1.168510364	0.376990545	0.354027054	0.107789583	1.081839452	1.341656869	0.320733726	0.518516804	0.238853876
p__Actinobacteriota	13_May_SF_Bin37	0.665854264	0.336876907	0.220667255	0.590368106	0.345335672	4.39739442	0.218359979	0.17784518	0.24568062	1.321145347	3.620660878	0.269903869	0.263060321	0.524356785	0.095673517	0.659686634	0.214054475	0.218647427	0.342151933	0.290725127
p__Actinobacteriota	13_May_SF_Bin46	1.563676405	0.550129629	0.406771382	0.51602367	0.513261921	5.030810388	0.368606174	0.310005605	0.310119533	1.033637193	6.605887012	0.444437713	0.446130267	0.367876461	0.158619536	1.601940812	0.365175987	0.385343506	0.517110215	0.45527054
p__Actinobacteriota	13_May_SF_Bin57	2.254995149	0.583753336	0.417534183	0.56672681	0.872843566	5.471564357	0.376550386	0.3260723	0.341243586	1.556499667	8.704480893	0.4705494	0.471237903	0.414301548	0.224906456	1.541999304	0.380214721	0.405761524	0.559041703	0.896161871
p__Actinobacteriota	13_May_SF_Bin59	1.731072757	0.555242299	0.369285403	0.442858475	0.457331051	5.380647166	0.350947778	0.293776328	0.283665538	1.04560507	6.335197375	0.441302622	0.415975351	0.325040873	0.165488073	1.397987443	0.35188077	0.354570366	0.429867424	0.392502545
p__Actinobacteriota	13_May_SF_Bin62	1.682233833	0.524559121	0.388423266	0.582453601	0.979403155	3.730787453	0.359072135	0.308724642	0.333180225	2.723752355	5.684914635	0.44335471	0.455976209	0.434507437	0.339579737	1.451965513	0.359182092	0.384443471	0.529824686	0.943041139
p__Actinobacteriota	13_May_SF_Bin73	1.09888395	0.342396546	0.248559958	0.272788832	0.178753152	5.270274919	0.238539425	0.190529159	0.188570823	0.329788963	9.668028899	0.280227434	0.283252251	0.206339261	0.094389254	1.987037819	0.246247781	0.23032395	0.267542297	0.160560138
p__Actinobacteriota	13_May_SF_Bin8	1.084973311	0.623717922	0.34524847	0.437683577	0.417578366	3.236011251	0.336146448	0.269526657	0.281111596	1.186482455	6.088838749	0.404750281	0.393248504	0.312172632	0.139295033	1.055675828	0.333593916	0.334186517	0.436724814	0.332993223
p__Actinobacteriota	13_May_SF_Bin87	1.493748318	0.459893322	0.354978497	0.494071993	0.679585609	8.424723656	0.32095015	0.27852134	0.299698243	3.375997278	7.703987109	0.384739542	0.406565962	0.380334248	0.17040946	1.467816687	0.326444492	0.344237607	0.461753162	0.485150846
p__Actinobacteriota	13_May_SF_Bin97	1.692462995	0.617973886	0.402954724	0.493929607	0.495640312	6.71777038	0.391240286	0.309314679	0.318745934	1.163735201	6.925825634	0.485034404	0.449714993	0.356858949	0.150775216	1.682468172	0.393921143	0.381448841	0.493239638	0.37083652
p__Actinobacteriota	21_Jan_SF_Bin35	0.377896336	5.173813039	0.378187722	0.434906988	0.231145931	0.430589895	1.689661921	0.297220974	0.29515065	0.362476605	0.477582919	2.852253149	0.426042494	0.318824071	0.152807573	0.412851249	1.645332931	0.362460779	0.420064493	0.236904059
p__Actinobacteriota	21_Jan_SF_Bin50	0.482713917	6.164556901	0.450691685	0.627270217	0.291766486	0.537968628	1.202102356	0.348841043	0.3711429	0.4882632	0.580400883	1.936939428	0.503443604	0.438172544	0.13671768	0.508959877	2.490276732	0.433278737	0.6385151	0.29614435
p__Actinobacteriota	21_Jan_SF_Bin53	0.567320626	4.638723246	0.534143768	0.775808273	0.35562516	0.616320078	1.237429651	0.40921952	0.457169464	0.589666911	0.66381358	2.182575538	0.585747314	0.552686015	0.173525374	0.594861417	1.448891614	0.510294575	0.801418494	0.357419788
p__Actinobacteriota	21_Jan_SF_Bin67	0.541494308	6.260128274	0.49647566	0.70313996	0.321599426	0.683037621	1.151116889	0.37278516	0.398964512	0.536626051	0.773923822	1.86058718	0.534781411	0.491809855	0.14859406	0.566951269	1.55601423	0.466519024	0.718024408	0.316797492
p__Actinobacteriota	21_Jan_SF_Bin72	0.722843985	2.742554115	0.287540435	0.40779707	0.182585447	2.805452102	0.841432008	0.210044138	0.25403081	0.314288726	3.263002912	1.051985531	0.311539194	0.289580707	0.082355167	0.837959457	1.262068682	0.265597505	0.42756303	0.188834219
p__Actinobacteriota	21_Jan_SF_Bin8	0.483926187	5.676175444	0.382587192	0.448191258	0.242242342	1.168191302	1.561048472	0.299024691	0.29601985	0.387580923	1.481078325	2.340051047	0.428322605	0.321461578	0.136590905	0.5946737	1.619772103	0.362593412	0.443835302	0.247191123
p__Actinobacteriota	24_May_SF_Bin5	1.468407275	0.831930775	1.989797505	0.713562028	0.461062419	0.46149336	1.042921485	2.998567892	0.324692942	0.454480138	0.452662127	2.853251342	4.859965077	0.403031152	0.221084951	0.915979997	1.37732619	3.332585441	0.588483571	0.564283765
p__Actinobacteriota	24_Oct_SF_Bin4	1.167624382	1.040838067	2.38861714	0.773032737	0.429677176	0.560974144	0.976448993	2.648390814	0.432886336	0.530917501	0.585913459	2.286945556	3.330313962	0.490363537	0.19919256	0.857491433	1.235681669	3.709963472	0.729512197	0.502499732
p__Actinobacteriota	4_1_Jan_SF_Bin18	0.20951948	0.230783398	0.165723585	3.687527395	0.179651171	0.254487739	0.144772517	0.12924359	0.840821432	0.703975996	0.249068176	0.182930081	0.18931168	3.339896239	0.060955699	0.217768782	0.149080647	0.157438167	2.870958679	0.138345258
p__Actinobacteriota	4_1_Jan_SF_Bin24	0.305637568	0.348703929	0.265415587	3.317029484	0.197530947	0.304182813	0.236489811	0.208091049	0.65842275	0.391447658	0.324317867	0.288021152	0.303786669	2.372377536	0.091540979	0.314276903	0.243398296	0.259271153	2.920775902	0.200306527
p__Actinobacteriota	4_1_Jan_SF_Bin49	0.249107889	0.288148827	0.207385149	4.877347674	0.204527803	0.304604409	0.176505345	0.157415938	0.792684514	0.675781613	0.313825647	0.223975441	0.229053178	2.691259234	0.084949015	0.272272965	0.186063335	0.195478068	3.599109466	0.184856543
p__Actinobacteriota	4_1_Jan_SF_Bin55	0.558190407	0.497925674	0.352595501	6.63094171	0.915028114	0.743231067	0.312519749	0.270132343	0.778615802	1.566588678	1.072579935	0.391297325	0.393225074	3.108176223	0.20818123	0.503040355	0.32220239	0.339932652	3.54957123	0.617927163
p__Actinobacteriota	4_1_Jan_SF_Bin58	0.666028318	0.809495684	0.554616381	8.191062147	0.650272313	0.778638265	0.491116232	0.423552964	1.119187284	1.464726159	0.805275463	0.613467496	0.607592708	3.898045692	0.203244805	0.682579491	0.50380311	0.533478779	6.135044148	0.536560494
p__Actinobacteriota	4_1_Jan_SF_Bin59	0.335122401	0.360449103	0.278293235	5.412023896	0.341846846	0.355211054	0.239949237	0.214853314	0.985072693	0.953893183	0.358810798	0.295442493	0.313253772	2.912612745	0.10509426	0.331849663	0.245255322	0.266833604	3.738434151	0.284790258
p__Actinobacteriota	4_1_Jan_SF_Bin61	0.523100304	0.461254736	0.321153788	4.252621106	0.391575064	1.493833954	0.279702183	0.239343097	0.731354065	1.866937774	1.581331633	0.34457116	0.351653978	2.748918063	0.107576499	0.543145511	0.287050932	0.303448104	3.338582485	0.323704337
p__Actinobacteriota	4_1_Jan_SF_Bin7	0.195580126	0.221217681	0.169336068	4.356234931	0.695941525	0.253737827	0.148437024	0.131040857	0.743948589	1.579125694	0.261106668	0.184990035	0.193856226	3.321141038	0.184326746	0.242572326	0.152322005	0.163097521	2.800322431	0.63299377
p__Actinobacteriota	4_1_July_SF_Bin14	0.579731231	0.396679172	0.322497378	0.596550461	0.214342976	0.318362894	0.277872301	0.24873427	8.266790935	0.320964717	0.337396854	0.34692715	0.378426944	0.587761904	0.113785679	0.402428174	0.289872218	0.312043755	0.422273354	0.207673663
p__Actinobacteriota	4_1_May_SF_Bin1	0.36260969	0.4551429	0.322706881	2.144568956	2.064148921	0.425919343	0.293685683	0.254001666	0.647088594	3.869699829	0.475219315	0.367681707	0.370261031	4.034761166	0.545506764	0.394502633	0.300211097	0.319221006	1.21451547	1.547601884
p__Actinobacteriota	4_1_May_SF_Bin47	0.193035749	0.213704832	0.165112759	4.052429678	0.714934075	0.248911389	0.14527748	0.128234279	0.762284201	1.613223689	0.256731697	0.180156304	0.189035687	3.569034032	0.19040967	0.241479633	0.148932355	0.161193507	2.785757913	0.64087977
p__Actinobacteriota	4_1_May_SF_Bin50	0.332099083	0.376240001	0.296772949	2.987995462	0.22595089	0.336896889	0.263186936	0.248375437	0.69492782	0.430355725	0.348019472	0.321163157	0.335432235	2.786175622	0.158680809	0.361094772	0.271080634	0.299096843	2.995326987	0.238286512
p__Actinobacteriota	4_1_May_SF_Bin52	0.514263686	0.434881343	0.306429582	3.356061459	0.379440072	1.4080567	0.262785019	0.224655484	0.68016179	1.792900028	1.532643021	0.327291356	0.32752859	2.850878163	0.1021608	0.519480551	0.270854009	0.284336505	2.975008493	0.300308386
p__Actinobacteriota	4_1_May_SF_Bin55	0.213539955	0.239795946	0.172981154	3.594551657	0.188183746	0.258668152	0.148207038	0.129397036	0.864179227	0.725047683	0.251860921	0.187261642	0.193599007	3.595145172	0.057782153	0.218360601	0.154430672	0.160667957	2.957100713	0.140173452
p__Actinobacteriota	4_1_May_SF_Bin62	0.316375013	0.334777119	0.257315664	4.158815598	0.307149435	0.32809889	0.22912902	0.198069352	0.877099913	0.874936048	0.332632517	0.273348994	0.294970464	2.943191716	0.111839193	0.317359139	0.230046482	0.250049992	3.302256061	0.269200995
p__Actinobacteriota	4_1_May_SF_Bin66	0.234060273	0.276225678	0.198357928	4.280165576	0.193169753	0.282262909	0.170864339	0.148391694	0.75515607	0.650041678	0.305149583	0.213709201	0.217094295	2.824550723	0.068872475	0.256676918	0.174873927	0.186695458	3.400457708	0.167882934
p__Actinobacteriota	4_1_May_SF_Bin69	0.444612972	0.40586121	0.289471251	4.837821512	0.693500593	0.568805761	0.25606294	0.222281808	0.608412551	1.230374325	0.832757732	0.322488961	0.325340456	2.732123041	0.158324109	0.401529112	0.264128456	0.277820625	2.711998573	0.483343208
p__Actinobacteriota	4_1_Oct_SF_Bin14	0.209889056	0.235917456	0.168102199	3.324058549	0.175995441	0.260628528	0.146544647	0.128613481	0.798327229	0.69290693	0.26050669	0.183004378	0.189555967	3.108943168	0.059637502	0.216273358	0.151326114	0.160617157	3.047520061	0.138592735
p__Actinobacteriota	4_1_Oct_SF_Bin17	0.176451462	0.198891472	0.152320931	3.505713336	0.613370359	0.225731718	0.133425092	0.119152118	0.664817547	1.395276608	0.237509328	0.165759364	0.175794484	2.886109549	0.16402473	0.21810095	0.136047942	0.14803886	2.784240406	0.557506541
p__Actinobacteriota	4_1_Oct_SF_Bin19	0.350091474	0.35663799	0.279116737	4.245138882	0.350374748	0.356130224	0.242305184	0.220010551	0.900106715	0.904155614	0.358200543	0.29939293	0.31937641	2.584158048	0.112720914	0.340543799	0.247517949	0.273873875	3.912476091	0.312562871
p__Actinobacteriota	4_1_Oct_SF_Bin2	0.305303332	0.350914401	0.264854659	2.827854988	0.200499315	0.306356118	0.239211084	0.225162059	0.646209102	0.385661729	0.321147962	0.291738253	0.308993804	2.348286065	0.180733546	0.318612938	0.244836871	0.263529991	3.189314086	0.206703078
p__Actinobacteriota	4_1_Oct_SF_Bin20	0.238395722	0.279959597	0.196726732	4.278371469	0.19800925	0.289754549	0.175032303	0.148418601	0.761466728	0.648718411	0.299970961	0.214675087	0.22115897	2.543980177	0.072383308	0.261154535	0.175733049	0.187668974	3.727664761	0.169855539
p__Actinobacteriota	4_1_Oct_SF_Bin32	0.490738361	0.423879531	0.300273567	3.372256414	0.361504917	1.343939117	0.256989434	0.221302711	0.66335604	1.692567066	1.448936227	0.321865598	0.320641658	2.424209743	0.098369873	0.508611484	0.270446537	0.279122243	3.413616306	0.293728175
p__Actinobacteriota	8_1_Jan_SF_Bin34	0.445869668	0.367308384	0.356149636	0.335055445	5.676497787	0.489829134	0.309864449	0.28286267	0.223674975	4.36780789	0.660451271	0.356515826	0.37961289	0.240300302	1.36719258	0.452344599	0.312498517	0.339095368	0.317431618	3.019303507
p__Actinobacteriota	8_1_Jan_SF_Bin73	0.810329668	0.199000402	0.164898879	0.240558967	3.067376703	1.118520124	0.149717097	0.133652933	0.133620874	4.229125628	1.948282806	0.180955231	0.181984953	0.221702756	0.510814628	0.4749856	0.151784477	0.158467568	0.187943966	1.566425065
p__Actinobacteriota	8_1_July_SF_Bin47	0.878265781	0.175668823	0.141911421	0.229921679	2.827342622	1.179521573	0.127316446	0.115299516	0.121780861	4.755519302	2.103540053	0.157309135	0.170098081	0.211111547	0.49830958	0.49079354	0.126413295	0.140258537	0.179276857	1.631152698
p__Actinobacteriota	8_1_July_SF_Bin52	0.295774003	0.360211905	0.261174791	1.886116934	1.575032761	0.347079894	0.234070224	0.206400355	0.530583446	3.518388423	0.382049434	0.293238087	0.299773664	2.824306648	0.408336299	0.322699269	0.237711339	0.255493585	1.114551957	1.204411567
p__Actinobacteriota	8_1_July_SF_Bin7	0.996359099	0.222629963	0.179259603	0.223067818	0.495082422	4.081897792	0.161027202	0.1363398	0.136830064	2.670961577	6.281799092	0.184790511	0.208061979	0.178352577	0.09158068	1.109763578	0.165874217	0.173493258	0.210405184	0.321447376
p__Armatimonadota	4_1_July_SF_Bin29	0.676177128	0.396518439	0.344905581	1.229968089	0.276124478	0.335075533	0.311914327	0.268069339	7.101358066	0.393085975	0.351485743	0.363733641	0.47076989	0.636854398	0.142248526	0.441402032	0.360658957	0.335020025	0.467343567	0.310893825
p__Asgardarchaeota	4_1_July_SF_Bin37	0.747275048	0.102405619	0.174011268	0.962634436	0.148158603	0.077578637	0.137241134	0.161073966	13.73596474	0.110099829	0.075352359	0.179681156	0.278080885	0.882615302	0.286452223	0.185665828	0.151058729	0.185412364	0.112671246	0.139595299
p__Bacteroidota	13_Jan_SF_Bin2	6.005584905	0.263322979	0.906113415	0.30597829	0.593012092	0.320292905	0.49217115	1.075212422	0.21428143	0.223295888	0.279409034	0.982180461	1.51746456	0.433516614	1.027804754	1.141485474	2.664258538	1.667327196	0.181378841	0.762137999
p__Bacteroidota	13_Jan_SF_Bin5	4.6965244	0.203810457	0.415426604	0.251617055	0.408441945	0.144570094	0.324896622	0.465952502	0.243206965	0.202999081	0.137850158	0.472351173	0.717330703	0.572093965	1.345874155	0.385185432	0.348715683	0.519914845	0.183860021	0.351825424
p__Bacteroidota	13_May_SF_Bin4	0.842769645	0.165880915	0.196121565	0.148519088	0.219787788	4.588729971	0.172874562	0.224455399	0.135239926	0.356685323	5.195159474	0.22772924	0.299605651	0.187575325	0.327007371	0.765204197	0.17699898	0.218798456	0.119500892	0.204748154
p__Bacteroidota	21_Jan_SF_Bin4	0.183139292	3.711358479	0.185434197	0.129671329	0.143224815	0.100113114	0.839934299	0.203768477	0.123110965	0.114480923	0.100927449	1.579745743	0.281214301	0.168999724	0.306054888	0.178813512	0.840947559	0.204412314	0.103462485	0.137924122
p__Bacteroidota	21_Jan_SF_Bin48	0.195880579	4.672878304	0.241893499	0.134322055	0.151434905	0.099985558	0.634807506	0.194262979	0.129980832	0.118528922	0.101185958	1.146186346	0.295229201	0.175362836	0.307116508	0.192573875	0.996327468	0.219650326	0.109025685	0.142862889
p__Bacteroidota	21_Jan_SF_Bin56	0.555089926	3.926456112	0.179568998	0.11872876	0.157357463	0.735923578	1.146086485	0.174528596	0.109207599	0.103179114	1.026427634	2.787215237	0.266682142	0.162501768	0.299656699	0.351428635	2.321361345	0.212586417	0.0887395	0.136643486
p__Bacteroidota	21_May_SF_Bin10	0.418070089	2.688049525	0.141550908	0.088284777	0.127553843	0.53751976	0.813329922	0.146939237	0.082679467	0.077553723	0.769259009	2.420183596	0.210462603	0.122345029	0.234417582	0.267861548	1.644977873	0.167708925	0.069923396	0.106904974
p__Bacteroidota	4_1_Jan_SF_Bin36	0.272895615	0.140301027	0.238512521	5.38514995	0.491540521	0.331967863	0.20094782	0.240261273	0.852818055	1.617475131	0.132806862	0.244566697	0.359942283	2.590463751	0.616576831	0.306728134	0.1895786	0.258219999	3.152066404	0.451041367
p__Bacteroidota	4_1_Jan_SF_Bin44	0.290594639	0.056111703	0.116296388	5.487969208	0.644763684	0.256278662	0.075451326	0.097357524	0.770849364	1.524495992	0.116537103	0.089156843	0.128696384	2.324087361	0.248241528	0.286607072	0.070365358	0.09680981	4.293161363	0.43885192
p__Bacteroidota	4_1_May_SF_Bin10	0.281195027	0.05727447	0.115156337	5.116552232	0.615181502	0.250827043	0.076362981	0.095606107	0.728123444	1.464283805	0.11435473	0.088627468	0.126175362	2.418314165	0.23852473	0.277169632	0.070354105	0.096904978	4.166315774	0.430265889
p__Bacteroidota	4_1_Oct_SF_Bin41	0.286670951	0.056542124	0.115144607	5.181820818	0.621255679	0.251659573	0.075898808	0.097015409	0.738290372	1.499928786	0.117977468	0.087948636	0.12667978	2.256917983	0.242964505	0.280129625	0.070307227	0.096671155	4.393287505	0.436473447
p__Bacteroidota	8_1_Jan_SF_Bin4	0.295187975	0.152353405	0.27541627	0.17795228	8.61300889	0.106304198	0.218582935	0.297361481	0.177030528	0.411005501	0.10495643	0.300394759	0.479387367	0.342762994	0.938692935	0.265872674	0.225562672	0.318088951	0.134006664	2.17836613
p__Bacteroidota	8_1_Jan_SF_Bin40	0.32099747	0.154691885	0.294805777	0.177616805	17.72308005	0.101879483	0.230516467	0.328148651	0.17945042	0.150619987	0.105301781	0.327267648	0.608210652	0.397487196	1.096082146	0.274165861	0.24285512	0.351554214	0.133371259	0.424453137
